Price,Year,Kilometer,Engine,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,Fuel Type,Transmission,Owner,Seller Type,Drivetrain,PriceRange
45300.0,2019.0,32963.0,1995.0,4454.0,2044.0,1545.0,5.0,63.0,Diesel,Automatic,First,Individual,RWD,3
22200.0,2011.0,26000.0,3498.0,5226.0,2120.0,1479.0,5.0,90.0,Petrol,Automatic,First,Individual,RWD,3
7080.0,2019.0,26000.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,1
10200.0,2018.0,83000.0,1493.0,3995.0,1745.0,1880.0,7.0,49.4,Diesel,Manual,First,Individual,RWD,1
3120.0,2013.0,89000.0,998.0,3539.0,1475.0,1700.0,5.0,35.0,Otro,Manual,First,Individual,FWD,1
4212.0,2013.0,42000.0,1248.0,3995.0,1695.0,1555.0,5.0,42.0,Diesel,Manual,First,Individual,FWD,1
4740.0,2014.0,44527.0,1198.0,3990.0,1680.0,1505.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
12660.0,2020.0,15000.0,998.0,3995.0,1790.0,1647.0,5.0,45.0,Petrol,Automatic,First,Individual,FWD,2
18900.0,2019.0,55000.0,1493.0,4315.0,1800.0,1645.0,5.0,50.0,Diesel,Manual,First,Individual,FWD,2
44100.0,2020.0,37180.0,1995.0,4454.0,2044.0,1545.0,5.0,63.0,Diesel,Automatic,First,Individual,RWD,3
6060.0,2017.0,87150.0,1198.0,3990.0,1680.0,1505.0,5.0,35.0,Petrol,Manual,First,Corporate,FWD,1
17100.0,2018.0,72870.0,1582.0,4270.0,1780.0,1665.0,5.0,55.0,Diesel,Automatic,First,Corporate,FWD,1
19020.0,2019.0,65000.0,2078.8,4395.0,1818.0,1640.0,5.0,60.0,Diesel,Manual,First,Individual,FWD,2
42600.0,2020.0,55000.0,2755.0,4795.0,1855.0,1835.0,7.0,80.0,Diesel,Automatic,First,Corporate,RWD,2
7380.0,2017.0,36058.0,1197.0,3995.0,1745.0,1500.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,1
8100.0,2017.0,48650.0,1199.0,3955.0,1694.0,1544.0,5.0,40.0,Petrol,Automatic,First,Individual,FWD,1
8580.0,2017.0,71000.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,1
13800.0,2013.0,52000.0,1595.0,4359.0,2010.0,1557.0,5.0,50.0,Petrol,Automatic,Second,Individual,FWD,3
8400.0,2019.0,11000.0,1197.0,3840.0,1735.0,1530.0,5.0,37.0,Petrol,Manual,Second,Individual,FWD,1
4140.0,2016.0,49857.0,998.0,3599.0,1495.0,1700.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
4788.0,2014.0,74000.0,1197.0,3995.0,1660.0,1520.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
12180.0,2015.0,68566.0,1582.0,4270.0,1780.0,1630.0,5.0,60.0,Diesel,Automatic,First,Individual,FWD,1
13200.0,2019.0,26000.0,1582.0,4375.0,1700.0,1475.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,1
4800.0,2016.0,67850.0,998.0,3599.0,1495.0,1700.0,5.0,35.0,Otro,Manual,First,Individual,FWD,1
8220.0,2015.0,85000.0,1498.0,4384.0,1699.0,1466.0,5.0,55.0,Diesel,Automatic,First,Individual,FWD,1
5760.0,2014.0,115000.0,1498.0,3999.0,1765.0,1708.0,5.0,52.0,Diesel,Manual,First,Individual,FWD,1
23700.0,2021.0,7000.0,1353.0,4315.0,1800.0,1645.0,5.0,50.0,Petrol,Automatic,First,Individual,FWD,2
7332.0,2017.0,51349.0,1197.0,3985.0,1734.0,1505.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
16200.0,2012.0,72000.0,2987.0,4868.0,1854.0,1471.0,5.0,80.0,Diesel,Automatic,Second,Individual,RWD,3
3540.0,2013.0,74000.0,1498.0,4291.0,1722.0,1496.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,1
11400.0,2017.0,55000.0,1997.0,4456.0,1820.0,1995.0,8.0,60.0,Diesel,Manual,Second,Individual,RWD,1
13200.0,2011.0,51500.0,2143.0,4596.0,1770.0,1447.0,5.0,66.0,Diesel,Automatic,Second,Individual,RWD,3
16500.0,2017.0,70000.0,1582.0,4270.0,1780.0,1630.0,5.0,60.0,Diesel,Automatic,First,Individual,FWD,1
8892.0,2017.0,31000.0,1373.0,4490.0,1730.0,1485.0,5.0,43.0,Petrol,Automatic,First,Individual,FWD,1
6840.0,2022.0,5000.0,1105.4,3655.0,1620.0,1675.0,5.0,32.0,Petrol,Manual,First,Individual,FWD,1
10500.0,2019.0,70000.0,1493.0,3995.0,1745.0,1880.0,7.0,55.4,Diesel,Manual,Second,Individual,RWD,1
2820.0,2009.0,115000.0,1197.0,3940.0,1710.0,1505.0,5.0,45.0,Petrol,Manual,Third,Individual,FWD,1
7500.0,2018.0,23000.0,1197.0,3985.0,1734.0,1505.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,1
10080.0,2020.0,11000.0,1197.0,3840.0,1735.0,1530.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,1
5280.0,2016.0,50374.0,1198.0,3610.0,1680.0,1500.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
7080.0,2016.0,77000.0,1598.0,4300.0,1765.0,1590.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,1
6300.0,2015.0,68766.0,1197.0,3985.0,1734.0,1505.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
5064.0,2018.0,12768.0,1196.0,3675.0,1475.0,1800.0,5.0,40.0,Petrol,Manual,First,Individual,RWD,1
5819.988,2013.0,78000.0,1199.0,3970.0,1682.0,1453.0,5.0,45.0,Diesel,Manual,Second,Individual,FWD,1
6960.0,2017.0,39000.0,1199.0,3999.0,1734.0,1601.0,5.0,40.0,Petrol,Manual,First,Corporate,FWD,1
9839.988,2018.0,42000.0,1199.0,3999.0,1734.0,1601.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,1
15600.0,2014.0,51000.0,1968.0,4385.0,1831.0,1608.0,5.0,64.0,Diesel,Automatic,Second,Individual,AWD,3
7500.0,2017.0,58000.0,1197.0,3995.0,1735.0,1515.0,5.0,37.0,Petrol,Automatic,First,Individual,FWD,1
6348.0,2015.0,57654.0,1197.0,3995.0,1760.0,1555.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
6000.0,2016.0,26000.0,1197.0,3995.0,1695.0,1555.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,1
23987.988,2019.0,71063.0,2393.0,4735.0,1830.0,1795.0,8.0,55.0,Diesel,Manual,First,Individual,RWD,2
7560.0,2019.0,20734.0,998.0,3695.0,1600.0,1560.0,5.0,35.0,Petrol,Automatic,First,Individual,FWD,1
16800.0,2019.0,13000.0,1591.0,4270.0,1780.0,1630.0,5.0,60.0,Petrol,Automatic,First,Individual,FWD,1
3720.0,2014.0,49000.0,1198.0,3610.0,1680.0,1500.0,5.0,35.0,Petrol,Manual,Second,Individual,FWD,1
39600.0,2019.0,6400.0,1496.0,3821.0,1727.0,1414.0,5.0,44.0,Diesel,Automatic,First,Individual,FWD,4
19800.0,2022.0,10000.0,1997.0,3985.0,1820.0,1844.0,4.0,57.0,Petrol,Automatic,First,Individual,AWD,1
4380.0,2013.0,78000.0,1199.0,3970.0,1682.0,1453.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,1
4548.0,2018.0,29434.0,1047.0,3746.0,1647.0,1535.0,5.0,35.0,Petrol,Manual,Second,Individual,FWD,1
6300.0,2016.0,64928.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,1
6300.0,2019.0,50000.0,998.0,3655.0,1620.0,1675.0,5.0,60.0,Otro,Manual,First,Individual,FWD,1
34200.0,2016.0,7000.0,2143.0,4686.0,1810.0,1442.0,5.0,66.0,Diesel,Automatic,First,Individual,RWD,3
5400.0,2018.0,43000.0,998.0,3636.0,1475.0,1670.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
18300.0,2016.0,32000.0,1968.0,4456.0,1796.0,1416.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,3
10200.0,2018.0,37093.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,1
9900.0,2019.0,44000.0,1462.0,4490.0,1730.0,1485.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
31200.0,2012.0,42000.0,2967.0,4969.0,2139.0,1420.0,5.0,65.0,Diesel,Automatic,First,Individual,AWD,3
5580.0,2014.0,82000.0,1364.0,4265.0,1695.0,1510.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,2
12900.0,2019.0,30672.0,1462.0,4490.0,1730.0,1485.0,5.0,43.0,Petrol,Automatic,First,Individual,FWD,1
7500.0,2015.0,45000.0,1248.0,4265.0,1695.0,1685.0,7.0,45.0,Diesel,Manual,Second,Individual,FWD,1
7800.0,2019.0,54000.0,1199.0,3995.0,1695.0,1501.0,5.0,35.0,Petrol,Automatic,Second,Individual,FWD,1
7800.0,2020.0,58100.0,1197.0,3985.0,1734.0,1505.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
23400.0,2020.0,45000.0,2393.0,4735.0,1830.0,1795.0,7.0,55.0,Diesel,Manual,First,Individual,RWD,2
27300.0,2016.0,61109.0,2143.0,4424.0,1804.0,1494.0,5.0,50.0,Diesel,Automatic,Second,Individual,FWD,3
8280.0,2020.0,55000.0,1197.0,3995.0,1745.0,1510.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,2
4212.0,2014.0,39276.0,1198.0,3610.0,1680.0,1500.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
5940.0,2017.0,38258.0,1248.0,3840.0,1735.0,1530.0,5.0,37.0,Diesel,Manual,Second,Individual,FWD,1
16500.0,2011.0,62000.0,1968.0,4701.0,1826.0,1427.0,5.0,63.0,Diesel,Automatic,First,Individual,FWD,3
28800.0,2017.0,81802.0,1968.0,4933.0,1874.0,1455.0,5.0,75.0,Diesel,Automatic,Second,Individual,FWD,3
8400.0,2022.0,1000.0,1199.0,3995.0,1695.0,1501.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
24000.0,2017.0,93000.0,3198.0,4892.0,1860.0,1837.0,7.0,80.0,Diesel,Automatic,First,Individual,AWD,1
6540.0,2014.0,56000.0,1591.0,4370.0,1700.0,1475.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
5580.0,2014.0,75000.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,1
7980.0,2017.0,92000.0,1493.0,3995.0,1745.0,1880.0,7.0,47.0,Diesel,Manual,First,Individual,RWD,1
6000.0,2015.0,50000.0,1248.0,3995.0,1695.0,1555.0,5.0,42.0,Diesel,Manual,Second,Individual,FWD,1
4500.0,2013.0,34000.0,1197.0,3585.0,1595.0,1550.0,5.0,35.0,Petrol,Automatic,First,Individual,FWD,1
30000.0,2015.0,34303.0,1496.0,3982.0,1727.0,1425.0,5.0,44.0,Diesel,Automatic,Second,Individual,FWD,4
26388.0,2016.0,77000.0,1995.0,4454.0,2044.0,1545.0,5.0,63.0,Diesel,Automatic,First,Individual,RWD,3
7332.0,2017.0,65000.0,1396.0,3985.0,1734.0,1505.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,1
5940.0,2015.0,42000.0,1591.0,4375.0,1700.0,1475.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
9900.0,2021.0,22000.0,1197.0,3995.0,1745.0,1500.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,1
4620.0,2013.0,65000.0,1198.0,3970.0,1682.0,1453.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
7860.0,2017.0,24003.0,1199.0,3955.0,1694.0,1544.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,1
7800.0,2017.0,86000.0,1248.0,4490.0,1730.0,1485.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,1
24600.0,2018.0,73000.0,1968.0,4486.0,1839.0,1672.0,5.0,71.0,Diesel,Automatic,Second,Individual,AWD,1
7200.0,2018.0,32000.0,1197.0,3995.0,1745.0,1500.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,1
34200.0,2016.0,21200.0,2143.0,4686.0,1810.0,1442.0,5.0,66.0,Diesel,Automatic,First,Individual,RWD,3
32280.0,2016.0,43323.0,2143.0,4879.0,1854.0,1474.0,5.0,80.0,Diesel,Automatic,Second,Individual,RWD,3
12720.0,2019.0,12382.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Manual,First,Corporate,FWD,1
9876.0,2018.0,90000.0,1462.0,4490.0,1730.0,1485.0,5.0,43.0,Petrol,Automatic,First,Individual,FWD,1
3588.0,2014.0,32000.0,1199.0,4249.0,1690.0,1503.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,0
26352.0,2019.0,42794.0,2755.0,4735.0,1830.0,1795.0,8.0,55.0,Diesel,Automatic,First,Individual,RWD,2
4500.0,2016.0,35134.0,1198.0,3610.0,1680.0,1500.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
7140.0,2019.0,48000.0,1197.0,3985.0,1734.0,1505.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,1
5519.988,2016.0,82844.0,1186.0,3765.0,1660.0,1520.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,1
4380.0,2019.0,32000.0,999.0,3679.0,1579.0,1478.0,5.0,28.0,Petrol,Manual,First,Individual,FWD,1
34800.0,2019.0,15530.0,1968.0,4456.0,1796.0,1416.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,3
33588.0,2019.0,69500.0,2755.0,4795.0,1855.0,1835.0,7.0,80.0,Diesel,Automatic,Second,Individual,RWD,2
6900.0,2017.0,69508.0,1498.0,3995.0,1682.0,1483.0,5.0,45.0,Diesel,Manual,Second,Individual,FWD,1
47880.0,2021.0,12500.0,1998.0,4447.0,1821.0,1598.0,5.0,51.0,Petrol,Automatic,First,Individual,FWD,3
7080.0,2015.0,39000.0,1373.0,4490.0,1730.0,1485.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
42000.0,2018.0,18000.0,1395.0,4726.0,1842.0,1427.0,5.0,54.0,Petrol,Automatic,First,Individual,FWD,3
12000.0,2010.0,67000.0,1798.0,4701.0,1826.0,1427.0,5.0,63.0,Petrol,Automatic,Second,Individual,FWD,3
6600.0,2015.0,58078.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Manual,Second,Individual,FWD,1
11760.0,2011.0,78000.0,2497.0,4868.0,1854.0,1471.0,5.0,80.0,Petrol,Automatic,Second,Individual,RWD,3
4200.0,2013.0,45000.0,998.0,3539.0,1495.0,1700.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
36000.0,2017.0,42000.0,1395.0,4726.0,1842.0,1427.0,5.0,54.0,Petrol,Automatic,First,Individual,FWD,3
9300.0,2019.0,14095.0,1499.0,3999.0,1765.0,1708.0,5.0,52.0,Petrol,Manual,First,Individual,FWD,1
21479.988,2017.0,49000.0,2694.0,4735.0,1830.0,1795.0,7.0,65.0,Petrol,Automatic,Second,Individual,RWD,2
9000.0,2017.0,72000.0,1396.0,3995.0,1760.0,1555.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,1
7200.0,2020.0,10000.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,1
4080.0,2017.0,6000.0,1461.0,3805.0,1665.0,1525.0,5.0,41.0,Diesel,Manual,First,Individual,FWD,1
18180.0,2018.0,67546.0,1798.0,4670.0,1814.0,1476.0,5.0,50.0,Petrol,Automatic,Second,Individual,FWD,2
10020.0,2018.0,42855.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,1
6300.0,2015.0,85000.0,2498.0,3920.0,1710.0,1930.0,7.0,60.0,Diesel,Manual,Second,Individual,AWD,1
3420.0,2011.0,52000.0,998.0,3539.0,1475.0,1700.0,5.0,35.0,Otro,Manual,First,Individual,FWD,1
21587.988,2017.0,14000.0,1984.0,4370.0,1783.0,1458.0,5.0,60.0,Diesel,Automatic,First,Individual,FWD,2
14280.0,2020.0,47248.0,1462.0,4445.0,1775.0,1700.0,6.0,45.0,Petrol,Automatic,First,Individual,FWD,1
17400.0,2022.0,2500.0,1498.0,4549.0,1748.0,1489.0,5.0,40.0,Diesel,Manual,First,Individual,FWD,1
4560.0,2015.0,55660.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
6600.0,2011.0,69000.0,1497.0,4420.0,1695.0,1480.0,5.0,42.0,Petrol,Automatic,Second,Individual,FWD,1
4380.0,2009.0,140000.0,1248.0,4160.0,1690.0,1530.0,5.0,43.0,Diesel,Manual,Second,Individual,FWD,1
16080.0,2021.0,11000.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Automatic,First,Individual,FWD,1
12756.0,2019.0,31056.0,1598.0,4300.0,1765.0,1590.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,1
7800.0,2017.0,92000.0,1248.0,4490.0,1730.0,1485.0,5.0,43.0,Diesel,Manual,Second,Individual,FWD,1
4500.0,2013.0,39000.0,1198.0,3970.0,1682.0,1453.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
13800.0,2014.0,39000.0,1595.0,4359.0,2010.0,1557.0,5.0,50.0,Petrol,Automatic,Second,Individual,FWD,3
15900.0,2012.0,98580.0,1968.0,4915.0,1874.0,1455.0,5.0,65.0,Diesel,Automatic,First,Individual,FWD,3
11220.0,2019.0,56000.0,1498.0,3990.0,1680.0,1505.0,5.0,35.0,Diesel,Manual,First,Individual,FWD,1
9732.0,2018.0,44153.0,1248.0,4395.0,1735.0,1690.0,7.0,45.0,Diesel,Manual,First,Individual,FWD,1
21600.0,2012.0,74073.0,1995.0,4648.0,1881.0,1661.0,5.0,67.0,Diesel,Automatic,First,Individual,AWD,3
14400.0,2017.0,95785.0,2179.0,4788.0,1903.0,1791.0,7.0,60.0,Diesel,Automatic,First,Individual,RWD,1
4680.0,2014.0,57000.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
11100.0,2017.0,28000.0,1497.0,3994.0,1811.0,1607.0,5.0,44.0,Diesel,Manual,First,Individual,FWD,1
4620.0,2013.0,72000.0,1461.0,4331.0,1822.0,1671.0,5.0,50.0,Diesel,Manual,Second,Individual,FWD,1
7188.0,2015.0,72000.0,1248.0,4265.0,1695.0,1685.0,7.0,45.0,Diesel,Manual,First,Individual,FWD,1
10500.0,2016.0,62125.0,1582.0,4270.0,1780.0,1630.0,5.0,60.0,Diesel,Manual,First,Individual,FWD,1
6540.0,2019.0,43000.0,1086.0,3610.0,1645.0,1560.0,5.0,60.0,Otro,Manual,First,Individual,FWD,1
12900.0,2021.0,12020.0,1197.0,3995.0,1775.0,1505.0,5.0,37.0,Petrol,Automatic,First,Individual,FWD,1
10680.0,2017.0,70000.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,Second,Individual,FWD,1
9743.988,2017.0,31000.0,1582.0,4440.0,1729.0,1475.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,1
23700.0,2015.0,19000.0,1991.0,4630.0,1777.0,1432.0,5.0,54.0,Petrol,Automatic,First,Individual,FWD,3
17400.0,2014.0,58000.0,1968.0,4915.0,1874.0,1455.0,5.0,65.0,Diesel,Automatic,Second,Individual,FWD,3
6948.0,2019.0,50860.0,1197.0,3655.0,1620.0,1675.0,5.0,32.0,Petrol,Manual,First,Individual,FWD,1
3720.0,2011.0,26000.0,1396.0,3940.0,1710.0,1505.0,5.0,45.0,Petrol,Automatic,First,Individual,FWD,1
11700.0,2013.0,72000.0,2696.0,4755.0,1900.0,1785.0,7.0,78.0,Diesel,Automatic,First,Individual,AWD,1
10200.0,2018.0,52890.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,1
10200.0,2016.0,72000.0,1582.0,4270.0,1780.0,1630.0,5.0,60.0,Diesel,Manual,First,Individual,FWD,1
16500.0,2016.0,75811.0,2179.0,4585.0,1890.0,1785.0,7.0,70.0,Diesel,Manual,First,Individual,FWD,1
6780.0,2014.0,72782.0,1198.0,3970.0,1682.0,1453.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
6300.0,2014.0,102000.0,1197.0,3995.0,1695.0,1555.0,5.0,42.0,Petrol,Manual,Second,Individual,FWD,1
6900.0,2020.0,40000.0,1199.0,3990.0,1755.0,1523.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,1
3900.0,2013.0,15780.0,1197.0,3585.0,1595.0,1550.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
20279.988,2015.0,82000.0,1995.0,4633.0,1811.0,1429.0,5.0,57.0,Diesel,Automatic,Second,Individual,RWD,3
5400.0,2014.0,48000.0,998.0,3695.0,1600.0,1560.0,5.0,35.0,Petrol,Automatic,First,Individual,FWD,1
5280.0,2018.0,40000.0,1176.4,3655.0,1620.0,1675.0,5.0,32.0,Petrol,Manual,First,Individual,FWD,1
7680.0,2017.0,63000.0,1598.0,4300.0,1765.0,1590.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,1
5819.988,2013.0,107000.0,1582.0,4370.0,1700.0,1475.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,1
24000.0,2014.0,82000.0,1995.0,4624.0,2031.0,1429.0,5.0,69.0,Diesel,Automatic,First,Individual,RWD,3
9000.0,2019.0,43600.0,998.0,3995.0,1770.0,1605.0,5.0,45.0,Petrol,Automatic,First,Individual,FWD,1
46800.0,2021.0,41086.0,1996.0,4903.0,1869.0,1837.0,7.0,80.0,Diesel,Automatic,Second,Individual,AWD,1
22187.988,2021.0,20000.0,1493.0,4500.0,1790.0,1675.0,7.0,50.0,Diesel,Manual,First,Individual,FWD,1
6480.0,2015.0,59000.0,1396.0,3995.0,1760.0,1555.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,1
4020.0,2013.0,78301.0,1197.0,3585.0,1595.0,1550.0,5.0,35.0,Petrol,Automatic,Second,Individual,FWD,1
26100.0,2018.0,40000.0,2755.0,4735.0,1830.0,1795.0,7.0,55.0,Diesel,Automatic,First,Individual,RWD,2
27300.0,2015.0,78362.0,1995.0,4624.0,2031.0,1429.0,5.0,60.0,Diesel,Automatic,First,Individual,RWD,3
22500.0,2021.0,21000.0,1493.0,4315.0,1800.0,1645.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,2
13500.0,2019.0,40000.0,1582.0,4375.0,1700.0,1475.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,1
18300.0,2014.0,72000.0,2982.0,4705.0,1840.0,1850.0,7.0,80.0,Diesel,Automatic,First,Individual,RWD,2
5219.988,2014.0,50000.0,1199.0,3990.0,1680.0,1505.0,5.0,35.0,Petrol,Automatic,First,Individual,FWD,1
19800.0,2013.0,58000.0,2143.0,4596.0,1770.0,1447.0,5.0,66.0,Diesel,Automatic,First,Individual,RWD,3
3720.0,2014.0,82000.0,998.0,3599.0,1495.0,1700.0,5.0,35.0,Otro,Manual,First,Individual,FWD,1
18000.0,2009.0,75000.0,3498.0,5076.0,1871.0,1473.0,5.0,90.0,Petrol,Automatic,Second,Individual,RWD,3
5700.0,2012.0,74000.0,1991.0,4660.0,1870.0,1755.0,7.0,65.0,Diesel,Automatic,First,Individual,FWD,0
7080.0,2021.0,8640.0,1196.0,3675.0,1475.0,1800.0,5.0,40.0,Otro,Manual,First,Individual,RWD,1
5760.0,2016.0,50000.0,1198.0,3990.0,1680.0,1505.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
7140.0,2017.0,99000.0,1199.0,3955.0,1694.0,1544.0,5.0,40.0,Petrol,Automatic,First,Individual,FWD,1
6564.0,2013.0,36623.0,1591.0,4370.0,1700.0,1475.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
5340.0,2015.0,67580.0,998.0,3599.0,1495.0,1700.0,5.0,35.0,Otro,Manual,First,Individual,FWD,1
8820.0,2019.0,55000.0,1197.0,3995.0,1745.0,1510.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,2
20400.0,2021.0,17000.0,2184.0,3985.0,1820.0,1855.0,4.0,57.0,Diesel,Manual,First,Individual,AWD,1
16680.0,2019.0,29096.0,1591.0,4270.0,1780.0,1665.0,5.0,55.0,Petrol,Automatic,First,Individual,FWD,1
11580.0,2018.0,87001.0,1582.0,4375.0,1700.0,1475.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,1
6600.0,2016.0,83000.0,1598.0,4386.0,1699.0,1466.0,5.0,55.0,Diesel,Manual,First,Individual,FWD,2
4919.988,2015.0,54443.0,998.0,3600.0,1600.0,1560.0,5.0,35.0,Petrol,Automatic,First,Individual,FWD,1
5400.0,2015.0,52000.0,1197.0,3995.0,1695.0,1555.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,1
7500.0,2020.0,58736.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,1
8040.0,2017.0,72000.0,1493.0,3995.0,1745.0,1880.0,7.0,44.6,Diesel,Manual,First,Individual,RWD,1
2700.0,2012.0,56000.0,814.0,3495.0,1550.0,1500.0,5.0,32.0,Petrol,Manual,First,Individual,FWD,1
15000.0,2021.0,3000.0,1389.6,3993.0,1677.0,1532.0,5.0,43.6,Otro,Automatic,First,Individual,FWD,1
15300.0,2018.0,47000.0,2179.0,4585.0,1890.0,1785.0,7.0,70.0,Diesel,Manual,First,Individual,FWD,1
19800.0,2018.0,25914.0,1798.0,4620.0,1775.0,1475.0,5.0,55.0,Petrol,Automatic,First,Corporate,FWD,2
11400.0,2016.0,86000.0,2179.0,4585.0,1890.0,1785.0,7.0,70.0,Diesel,Manual,First,Individual,FWD,1
16680.0,2022.0,32000.0,1498.0,4549.0,1748.0,1489.0,5.0,40.0,Petrol,Automatic,First,Individual,FWD,1
8640.0,2018.0,50197.0,999.0,3971.0,1682.0,1469.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
9900.0,2021.0,6600.0,1197.0,3805.0,1680.0,1520.0,5.0,37.0,Petrol,Automatic,First,Individual,FWD,1
6900.0,2018.0,27239.0,998.0,3600.0,1600.0,1560.0,5.0,35.0,Petrol,Automatic,First,Individual,FWD,1
19140.0,2015.0,44000.0,1984.0,4370.0,1783.0,1458.0,5.0,60.0,Diesel,Automatic,First,Individual,FWD,2
2988.0,2014.0,56843.0,796.0,3395.0,1490.0,1475.0,5.0,35.0,Otro,Manual,Second,Individual,FWD,1
11988.0,2019.0,27464.0,998.0,3995.0,1770.0,1605.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
5880.0,2018.0,43000.0,1047.0,3992.0,1677.0,1537.0,5.0,35.0,Diesel,Manual,First,Individual,FWD,1
6240.0,2018.0,46000.0,1248.0,3995.0,1695.0,1555.0,5.0,42.0,Diesel,Manual,First,Individual,FWD,1
17868.0,2014.0,81000.0,1995.0,4097.0,1789.0,1561.0,5.0,47.0,Diesel,Automatic,Second,Individual,FWD,4
7080.0,2018.0,68500.0,1248.0,3995.0,1735.0,1515.0,5.0,37.0,Diesel,Manual,First,Individual,FWD,1
27000.0,2020.0,24549.0,2393.0,4735.0,1830.0,1795.0,7.0,55.0,Diesel,Manual,Second,Individual,RWD,2
11580.0,2021.0,27000.0,1497.0,3995.0,1821.0,1627.0,5.0,42.0,Diesel,Manual,First,Individual,FWD,1
